STOP_FRISK_TIME;YEAR2;MONTH2;DAY2;STOP_WAS_INITIATED;LOCATION_IN_OUT_CODE;JURISDICTION_DESCRIPTION;OBSERVED_DURATION_MINUTES;SUSPECTED_CRIME_DESCRIPTION;SUSPECT_ARRESTED_FLAG;OFFICER_IN_UNIFORM_FLAG;FRISKED_FLAG;SEARCHED_FLAG;OTHER_CONTRABAND_FLAG;BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG;BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG;SUSPECTS_ACTIONS_CASING_FLAG;SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG;SUSPECTS_ACTIONS_DECRIPTION_FLAG;SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG;SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG;SUSPECTS_ACTIONS_LOOKOUT_FLAG;SUSPECTS_ACTIONS_OTHER_FLAG;SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG;DEMEANOR_OF_PERSON_STOPPED;SUSPECT_REPORTED_AGE;SUSPECT_SEX;SUSPECT_RACE_DESCRIPTION;SUSPECT_HEIGHT;SUSPECT_WEIGHT;SUSPECT_BODY_BUILD_TYPE;STOP_LOCATION_PRECINCT;STOP_LOCATION_X;STOP_LOCATION_Y;WEAPON_FOUND_FLAG
3:45:00 AM;2017;July;Monday;Based on C/W on Scene;NA;Transit;1;ROBBERY;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;Y;Y;TALKATIVE;20;MALE;WHITE HISPANIC;5.8;170;MED;102;1021269;191208;N
3:45:00 AM;2017;July;Monday;Based on C/W on Scene;NA;Transit;1;ROBBERY;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;TALKATIVE;35;MALE;WHITE HISPANIC;5.7;200;HEA;102;1021269;191208;N
3:45:00 AM;2017;November;Tuesday;Based on C/W on Scene;O;PSB;1;CPW;N;Y;Y;N;N;Y;NA;Y;NA;Y;NA;NA;NA;NA;NA;UPSET;21;MALE;BLACK;5.9;230;HEA;106;1030791;186483;N
3:45:00 AM;2017;November;Tuesday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;N;N;Y;NA;Y;NA;Y;NA;NA;NA;NA;NA;UPSET;23;MALE;BLACK;6.1;190;THN;106;1030791;186483;N
3:45:00 AM;2017;November;Tuesday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;N;N;Y;NA;Y;NA;Y;NA;NA;NA;NA;NA;UPSET;26;MALE;BLACK;5.11;190;THN;106;1030791;186483;N
3:45:00 AM;2017;November;Tuesday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;N;N;Y;NA;Y;NA;Y;NA;NA;NA;NA;NA;UPSET;17;MALE;BLACK;6.2;190;THN;106;1030791;186483;N
3:45:00 AM;2017;November;Friday;Based on Self Initiated;O;PSB;1;CRIMINAL TRESPASS;Y;N;N;Y;N;NA;NA;Y;NA;NA;NA;NA;NA;Y;NA;NERVOUS;28;MALE;WHITE HISPANIC;5.9;180;MED;110;1017083;211524;N
3:45:00 AM;2017;August;Sunday;Based on Radio Run;O;Housing;0;CPW;N;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CPW;34;FEMALE;WHITE HISPANIC;5.2;120;MED;114;1001331;216359;N
3:45:00 AM;2017;April;Friday;Based on Self Initiated;NA;PSB;1;BURGLARY;Y;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;NERVOUS.;38;MALE;WHITE;6;200;MED;122;943696;136930;Y
3:44:00 AM;2017;September;Thursday;Based on Radio Run;O;PSB;342;PETIT LARCENY;Y;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;PETIT LARCENY;27;FEMALE;BLACK;5.9;110;THN;17;991718;213504;N
3:44:00 AM;2017;September;Thursday;Based on Radio Run;NA;PSB;342;PETIT LARCENY;Y;Y;N;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;UPSET;42;MALE;BLACK;5.6;160;MED;17;991718;213504;Y
3:44:00 AM;2017;January;Thursday;Based on Radio Run;O;PSB;1;MENACING;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;MENACING;33;MALE;BLACK;5.9;170;THN;42;1009072;241234;N
3:44:00 AM;2017;January;Thursday;Based on Radio Run;NA;PSB;1;MENACING;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;MENACING;33;MALE;BLACK;5.9;170;XXX;42;1009072;241234;N
3:43:00 AM;2017;February;Saturday;Based on Radio Run;NA;PSB;3;ASSAULT;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;CALM;26;MALE;WHITE HISPANIC;5.7;130;MED;19;995163;216710;N
3:43:00 AM;2017;December;Tuesday;Based on Radio Run;O;PSB;0;CRIMINAL TRESPASS;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;INTOX;NA;MALE;BLACK HISPANIC;5.1;200;MED;45;1030973;244427;N
3:43:00 AM;2017;December;Tuesday;Based on Radio Run;NA;PSB;0;CRIMINAL TRESPASS;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;INTOX;NA;MALE;BLACK HISPANIC;5.1;180;THN;45;1030973;244427;N
3:43:00 AM;2017;May;Friday;Based on Radio Run;NA;PSB;0;MENACING;Y;N;Y;Y;N;Y;NA;NA;Y;Y;NA;NA;NA;NA;Y;MENACING;40;MALE;WHITE HISPANIC;5.7;150;THN;46;1006031;247627;Y
3:43:00 AM;2017;June;Sunday;Based on C/W on Scene;NA;PSB;1;CPW;N;Y;Y;Y;N;NA;NA;NA;Y;Y;NA;NA;NA;NA;NA;UPSET;NA;FEMALE;BLACK;NA;NA;(nu;52;1013169;255021;N
3:42:00 AM;2017;July;Friday;Based on Radio Run;O;PSB;0;OTHER;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;OTHER;25;MALE;BLACK;5.6;175;THN;70;994198;176483;N
3:42:00 AM;2017;January;Tuesday;Based on Radio Run;NA;PSB;1;ASSAULT;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;ASSAULT;24;MALE;BLACK;5.6;140;THN;114;1009780;214491;N
3:40:00 AM;2017;May;Sunday;Based on C/W on Scene;O;PSB;0;ROBBERY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;ROBBERY;32;MALE;BLACK HISPANIC;5.9;165;THN;28;996644;230570;N
3:40:00 AM;2017;May;Sunday;Based on Radio Run;O;PSB;1;ASSAULT;Y;Y;N;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;UPSET;27;MALE;WHITE HISPANIC;5.8;150;THN;28;996712;231070;N
3:40:00 AM;2017;November;Saturday;Based on Radio Run;O;PSB;3;MAKING GRAFFITI;Y;Y;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;MAKING GRAFFITI;33;MALE;WHITE HISPANIC;NA;150;MED;46;1011143;252027;N
3:40:00 AM;2017;April;Saturday;Based on Radio Run;O;PSB;10;ASSAULT;N;Y;Y;Y;N;Y;NA;NA;NA;NA;NA;NA;NA;Y;NA;ASSAULT;26;MALE;BLACK;6.2;180;MED;48;1014120;251351;N
3:40:00 AM;2017;February;Tuesday;Based on Self Initiated;O;PSB;2;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CALM;50;MALE;WHITE HISPANIC;5.11;180;MED;49;1025762;247778;N
3:40:00 AM;2017;March;Sunday;Based on Radio Run;O;PSB;4;OTHER;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;OTHER;25;MALE;BLACK;6;175;U;67;1004517;178399;N
3:40:00 AM;2017;March;Sunday;Based on Radio Run;O;PSB;4;CPW;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;30;MALE;BLACK;6.2;275;HEA;67;1004517;178399;N
3:40:00 AM;2017;May;Tuesday;Based on Radio Run;O;PSB;10;CRIMINAL MISCHIEF;Y;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;VERBALLY COMBATIVE;16;MALE;WHITE HISPANIC;5.5;130;THN;NA;NA;981568;N
3:40:00 AM;2017;May;Tuesday;Based on Radio Run;O;PSB;10;CRIMINAL MISCHIEF;Y;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;VERBALLY COMBATIVE;16;MALE;WHITE HISPANIC;5.8;150;MED;72;981568;175823;N
3:40:00 AM;2017;May;Tuesday;Based on Radio Run;NA;PSB;10;CRIMINAL MISCHIEF;Y;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;VERBALLY COMBATIVE;22;MALE;WHITE HISPANIC;5.6;185;MED;72;981568;175823;N
3:40:00 AM;2017;July;Saturday;Based on C/W on Scene;NA;PSB;1;ROBBERY;Y;Y;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;39;MALE;BLACK;6.1;240;HEA;72;978970;172542;N
3:40:00 AM;2017;September;Thursday;Based on Radio Run;NA;PSB;1;ASSAULT;Y;Y;Y;Y;Y;NA;NA;NA;NA;NA;NA;NA;NA;NA;Y;FAIR;34;MALE;BLACK;6.4;180;THN;105;1058251;192574;N
3:40:00 AM;2017;January;Thursday;Based on Self Initiated;O;PSB;2;GRAND LARCENY;N;N;N;N;N;NA;NA;Y;NA;NA;NA;NA;NA;NA;NA;NORMAL;36;MALE;WHITE HISPANIC;5.6;155;MED;106;1025813;187349;N
3:40:00 AM;2017;October;Tuesday;Based on Radio Run;O;PSB;5;ROBBERY;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;ROBBERY;48;MALE;BLACK;5.5;170;MED;113;1042992;191591;N
3:38:00 AM;2017;November;Sunday;Based on Radio Run;O;PSB;1;PETIT LARCENY;Y;N;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;PETIT LARCENY;19;FEMALE;BLACK;5.7;155;MED;NA;NA;NA;N
3:38:00 AM;2017;November;Sunday;Based on Radio Run;O;PSB;1;PETIT LARCENY;Y;N;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;PETIT LARCENY;23;MALE;BLACK;5.11;165;THN;NA;NA;NA;N
3:37:00 AM;2017;November;Sunday;Based on Radio Run;O;PSB;0;ROBBERY;N;Y;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;YELLING, CURSING, ANGRY;25;MALE;BLACK;6.4;200;MED;75;1011670;184744;N
3:37:00 AM;2017;February;Tuesday;Based on Radio Run;O;PSB;1;ROBBERY;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;22;MALE;WHITE HISPANIC;5.4;130;THN;110;1017551;211248;N
3:36:00 AM;2017;February;Saturday;Based on Self Initiated;NA;PSB;30;CPW;N;N;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;NA;Y;NORMAL;30;MALE;BLACK;5.11;160;THN;67;1005904;179411;N
3:36:00 AM;2017;March;Saturday;Based on Radio Run;O;PSB;2;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;23;MALE;WHITE HISPANIC;5.8;180;MED;76;986369;188444;N
3:36:00 AM;2017;August;Wednesday;Based on Self Initiated;O;PSB;1;PETIT LARCENY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;PETIT LARCENY;51;MALE;WHITE;5.8;200;MED;114;1002465;215697;N
3:35:00 AM;2017;January;Sunday;Based on Radio Run;O;PSB;0;BURGLARY;Y;Y;N;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;DISPLAYED SIGNS OF DRUG USE, ERRATIC BEHAVIOR;25;MALE;BLACK;6.2;200;U;19;993121;218139;N
3:35:00 AM;2017;February;Wednesday;Based on Self Initiated;NA;Housing;5;CRIMINAL TRESPASS;Y;Y;N;Y;Y;NA;NA;Y;NA;NA;NA;NA;NA;NA;NA;UPSET;34;FEMALE;BLACK;5.9;150;THN;23;999570;228727;Y
3:35:00 AM;2017;October;Friday;Based on Radio Run;I;PSB;1;CPW;N;N;Y;N;N;Y;NA;NA;Y;NA;NA;NA;NA;NA;NA;NORMAL;26;MALE;BLACK;5.1;190;MED;30;997981;240410;N
3:35:00 AM;2017;January;Wednesday;Based on Radio Run;NA;Housing;1;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;Y;NA;NA;INTOXICATED;27;MALE;BLACK;6.3;260;U;32;998275;234792;N
3:35:00 AM;2017;March;Sunday;Based on Radio Run;O;PSB;2;MAKING GRAFFITI;N;Y;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;NERVOUS;33;MALE;WHITE HISPANIC;6.2;180;THN;33;1001323;244915;N
3:35:00 AM;2017;July;Monday;Based on Radio Run;NA;Housing;1;CPW;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;39;MALE;BLACK;6.2;290;HEA;40;1005796;234876;N
3:35:00 AM;2017;November;Saturday;Based on Self Initiated;NA;PSB;5;UNAUTHORIZED USE OF A VEHICLE;Y;N;N;Y;Y;NA;NA;Y;NA;NA;NA;NA;NA;NA;NA;UNAUTHORIZED USE OF A VEHICLE;33;MALE;WHITE;5.5;150;THN;62;983735;161202;N
3:35:00 AM;2017;November;Saturday;Based on Self Initiated;NA;PSB;5;UNAUTHORIZED USE OF A VEHICLE;N;N;Y;Y;N;NA;NA;Y;NA;NA;NA;NA;NA;NA;NA;UNAUTHORIZED USE OF A VEHICLE;30;MALE;WHITE;5.8;170;THN;62;983735;161202;Y
3:35:00 AM;2017;June;Wednesday;Based on Radio Run;O;Housing;1;ASSAULT;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CALM;50;MALE;BLACK;5.5;130;THN;63;1006734;170872;N
3:35:00 AM;2017;April;Thursday;Based on Radio Run;NA;PSB;0;ASSAULT;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;COOPERATIVE;49;MALE;BLACK;6;180;MED;71;997866;181703;N
3:35:00 AM;2017;February;Thursday;Based on Radio Run;NA;Transit;1;CPW;N;Y;Y;N;N;NA;NA;NA;Y;Y;NA;NA;NA;NA;Y;NORMAL AND THANKFUL;34;MALE;BLACK;5.1;250;HEA;NA;NA;NA;N
3:35:00 AM;2017;November;Wednesday;Based on Self Initiated;NA;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CPW;27;MALE;BLACK;5.1;100;THN;79;999151;187101;N
3:35:00 AM;2017;July;Monday;Based on Radio Run;NA;PSB;1;OTHER;Y;Y;N;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;OTHER;51;MALE;WHITE;5.9;170;MED;100;1040400;154255;Y
3:35:00 AM;2017;October;Saturday;Based on Self Initiated;O;PSB;3;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;15;MALE;BLACK HISPANIC;5.4;115;THN;101;1053798;158932;N
3:34:00 AM;2017;March;Tuesday;Based on Radio Run;O;Housing;1;GRAND LARCENY AUTO;Y;Y;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;NERVOUS;25;MALE;BLACK HISPANIC;5.8;170;MED;45;1032371;238490;Y
3:34:00 AM;2017;May;Tuesday;Based on Radio Run;NA;PSB;1;PETIT LARCENY;Y;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;PETIT LARCENY;37;MALE;WHITE HISPANIC;5.8;170;THN;49;1025654;248624;N
3:34:00 AM;2017;January;Monday;Based on Radio Run;O;PSB;1;PETIT LARCENY;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;PETIT LARCENY;NA;MALE;BLACK HISPANIC;5.1;160;MED;52;1013521;253712;N
3:34:00 AM;2017;January;Monday;Based on Radio Run;O;PSB;1;PETIT LARCENY;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;PETIT LARCENY;20;MALE;WHITE HISPANIC;5.1;180;MED;52;1013521;253712;N
3:34:00 AM;2017;March;Sunday;Based on Radio Run;NA;PSB;3;ASSAULT;Y;Y;N;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CALM;44;MALE;BLACK;5.9;220;HEA;77;999928;183839;N
3:33:00 AM;2017;February;Wednesday;Based on Radio Run;NA;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;30;MALE;BLACK;6.1;190;MED;41;1011106;235291;N
3:33:00 AM;2017;November;Monday;Based on Radio Run;S;PSB;2;PETIT LARCENY;Y;Y;Y;Y;Y;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;PETIT LARCENY;40;MALE;BLACK;6.2;200;THN;71;994673;180873;N
3:32:00 AM;2017;October;Sunday;Based on Self Initiated;O;PSB;2;ROBBERY;N;N;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;TUMULTUOUS;25;MALE;BLACK;6.2;170;THN;9;986593;204175;N
3:32:00 AM;2017;March;Sunday;Based on Self Initiated;O;PSB;2;CRIMINAL SALE OF CONTROLLED SUBSTANCE;Y;Y;Y;Y;Y;NA;NA;NA;NA;NA;Y;NA;NA;NA;NA;CRIMINAL SALE OF CONTROLLED SUBSTANCE;23;MALE;NA;NA;NA;(nu;43;1018764;241056;N
3:32:00 AM;2017;July;Wednesday;Based on Radio Run;I;PSB;3;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;NA;Y;INTOXICATED;48;MALE;BLACK;5.11;170;THN;52;1011756;254035;N
3:32:00 AM;2017;November;Monday;Based on Radio Run;I;PSB;1;OTHER;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;Y;NA;VERY AGITATED;NA;MALE;BLACK;5.11;195;HEA;71;996123;181480;N
3:32:00 AM;2017;May;Sunday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;N;N;NA;Y;NA;Y;Y;NA;NA;NA;NA;Y;NERVOUS;35;MALE;ASIAN/PAC.ISL;5.8;140;THN;114;1009426;217254;N
3:31:00 AM;2017;March;Sunday;Based on Radio Run;O;PSB;331;MAKING GRAFFITI;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;MAKING GRAFFITI;23;MALE;BLACK HISPANIC;5.7;165;MED;33;1000946;244866;N
3:31:00 AM;2017;March;Sunday;Based on Radio Run;O;PSB;331;MAKING GRAFFITI;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;MAKING GRAFFITI;22;FEMALE;WHITE HISPANIC;5.5;140;THN;33;1000946;244866;N
3:31:00 AM;2017;July;Monday;Based on Self Initiated;O;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;21;MALE;WHITE;5.1;175;THN;33;999182;243828;N
3:31:00 AM;2017;July;Monday;Based on Self Initiated;O;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;21;MALE;WHITE HISPANIC;5.1;150;THN;33;999182;243828;N
3:31:00 AM;2017;July;Monday;Based on Self Initiated;O;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;21;FEMALE;BLACK;5.8;135;MED;33;999182;243828;N
3:31:00 AM;2017;July;Monday;Based on Self Initiated;O;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;23;FEMALE;WHITE;5.6;120;THN;33;999182;243828;N
3:31:00 AM;2017;November;Tuesday;Based on Radio Run;O;PSB;1;ASSAULT;N;Y;Y;Y;N;Y;NA;NA;Y;Y;NA;NA;NA;NA;Y;ASSAULT;39;FEMALE;BLACK;5.9;140;MED;45;1034423;238658;Y
3:31:00 AM;2017;February;Saturday;Based on Radio Run;O;PSB;1;FORCIBLE TOUCHING;Y;Y;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;FORCIBLE TOUCHING;40;MALE;WHITE;5.1;180;MED;76;984929;188341;N
3:30:00 AM;2017;April;Monday;Based on Radio Run;NA;PSB;10;ROBBERY;Y;Y;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;14;MALE;BLACK;5.5;130;THN;17;991590;210258;N
3:30:00 AM;2017;April;Monday;Based on Radio Run;NA;PSB;10;ROBBERY;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;16;MALE;BLACK HISPANIC;5.7;145;THN;17;991590;210258;N
3:30:00 AM;2017;August;Monday;Based on Radio Run;O;PSB;1;CRIMINAL MISCHIEF;Y;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;VERY NERVOUS;19;MALE;WHITE;5.8;160;THN;17;993244;216260;N
3:30:00 AM;2017;August;Monday;Based on Radio Run;O;PSB;1;CRIMINAL MISCHIEF;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;NERVOUS;20;MALE;WHITE;6.1;170;THN;17;993244;216260;N
3:30:00 AM;2017;August;Monday;Based on C/W on Scene;O;PSB;2;CPW;N;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CPW;19;MALE;BLACK;5.1;160;THN;18;988451;217993;N
3:30:00 AM;2017;March;Sunday;Based on C/W on Scene;O;PSB;1;CPW;Y;Y;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;Y;IRRATE, CALM;27;MALE;BLACK;6.4;240;HEA;19;995035;216480;Y
3:30:00 AM;2017;May;Wednesday;Based on Self Initiated;I;Housing;1;CRIMINAL TRESPASS;N;Y;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;NERVOUS;28;MALE;WHITE HISPANIC;5.7;220;MED;24;993283;230072;N
3:30:00 AM;2017;June;Thursday;Based on Self Initiated;NA;PSB;2;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;NA;MALE;BLACK;6.3;180;THN;30;1000476;241999;N
3:30:00 AM;2017;June;Thursday;Based on Self Initiated;NA;PSB;2;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;NA;MALE;BLACK;5.11;200;MED;30;1000476;241999;N
3:30:00 AM;2017;June;Thursday;Based on Self Initiated;O;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;NA;MALE;BLACK;6.1;220;MED;30;1000476;241999;N
3:30:00 AM;2017;May;Wednesday;Based on Self Initiated;O;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;Y;NA;CPW;25;MALE;BLACK;6;200;MED;33;1001720;247959;N
3:30:00 AM;2017;May;Wednesday;Based on Self Initiated;O;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;Y;NA;CPW;25;MALE;BLACK;6.2;160;THN;33;1001720;247959;N
3:30:00 AM;2017;May;Wednesday;Based on Self Initiated;O;PSB;1;CPW;N;Y;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;25;MALE;BLACK;6;160;MED;33;1001720;247959;N
3:30:00 AM;2017;May;Wednesday;Based on Self Initiated;O;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;Y;NA;CPW;25;MALE;BLACK;6.3;170;THN;33;1001720;247959;N
3:30:00 AM;2017;May;Wednesday;Based on Self Initiated;O;PSB;1;CPW;N;Y;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;25;MALE;BLACK;6;180;MED;33;1001720;247959;N
3:30:00 AM;2017;June;Wednesday;Based on Self Initiated;NA;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;NA;MALE;BLACK HISPANIC;5.1;180;MED;33;1001545;245930;N
3:30:00 AM;2017;November;Monday;Based on Radio Run;O;PSB;2;ASSAULT;Y;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;COOPERATIVE;28;MALE;BLACK;6.3;240;HEA;34;1006539;253099;Y
3:30:00 AM;2017;March;Friday;Based on Radio Run;O;Housing;1;ROBBERY;N;N;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;18;MALE;BLACK;6;165;THN;43;1017689;241175;N
3:30:00 AM;2017;July;Thursday;Based on Radio Run;NA;PSB;1;ROBBERY;Y;N;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;SWEATY, OUT OF BREATH;17;MALE;BLACK;6.1;180;THN;43;1018623;240382;N
3:30:00 AM;2017;September;Saturday;Based on Self Initiated;O;PSB;0;BURGLARY;N;N;Y;N;N;Y;NA;Y;Y;Y;NA;NA;NA;NA;Y;NERVOUS;36;MALE;WHITE HISPANIC;5.1;250;HEA;NA;NA;NA;N
3:30:00 AM;2017;June;Saturday;Based on C/W on Scene;S;Transit;0;ASSAULT;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;ASSAULT;21;FEMALE;BLACK;5.8;170;MED;44;1007022;243322;N
3:30:00 AM;2017;June;Saturday;Based on C/W on Scene;S;Transit;0;ASSAULT;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;ASSAULT;NA;FEMALE;BLACK;5.6;180;HEA;44;1007022;243322;N
3:30:00 AM;2017;March;Thursday;Based on Self Initiated;S;Transit;20;GRAND LARCENY;N;N;N;N;N;NA;NA;Y;NA;NA;NA;NA;NA;NA;NA;GRAND LARCENY;24;MALE;BLACK HISPANIC;5.9;180;MED;45;1032091;241976;N
3:30:00 AM;2017;June;Friday;Based on Radio Run;O;PSB;5;GRAND LARCENY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;GRAND LARCENY;19;MALE;BLACK;5.1;130;MED;47;1024299;264265;N
3:30:00 AM;2017;September;Sunday;Based on Self Initiated;O;PSB;1;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;VERY NERVOUS/ HEAVY BREATHING;25;MALE;WHITE HISPANIC;5.6;140;MED;48;1017415;246695;N
3:30:00 AM;2017;October;Thursday;Based on Self Initiated;NA;PSB;1;RAPE;N;N;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;RAPE;22;MALE;BLACK;5.1;160;THN;49;1020959;255501;N
3:30:00 AM;2017;March;Sunday;Based on Self Initiated;O;PSB;2;CPW;N;N;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;Y;NERVOUS;17;MALE;BLACK;5.8;110;THN;70;995989;177437;N
3:30:00 AM;2017;March;Wednesday;Based on C/W on Scene;I;PSB;1;CPW;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;21;MALE;BLACK;5.7;140;THN;NA;NA;NA;N
